uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,location_start_date,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,supervisor_district,neighborhoods_analysis_boundaries,location,data_as_of,data_loaded_at,dba_end_date,location_end_date,lic,lic_code_description,lic_code_descriptions_list,administratively_closed,business_corridor,is_tech_naics,is_tech_name,data_source
1257666-08-201-1116563,1257666-08-201,1116563,Alexandre Dos Santos,Sea Shore Repair,605 Catamaran St Apt 4,Foster City,CA,94404,2020-08-10T00:00:00.000,2020-08-10T00:00:00.000,,,,,8100-8139,Certain Services,Certain Services,False,False,,,"{'type': 'Point', 'coordinates': [-122.261581003, 37.55326901]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1259181-09-201-1117155,1259181-09-201,1117155,Daniel Sullivan,Dan Sullivan Painting,2287 Palm Place Aly,San Mateo,CA,94403,2020-08-10T00:00:00.000,2020-08-10T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.306363972, 37.545942182]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-06-08T00:00:00.000,2021-06-08T00:00:00.000,,,,,,False,True,DataSF
1257767-08-201-0437915,1257767-08-201,0437915,First Data Corporation,First Data Corporation,255 Fiserv Dr,Brookfield,WI,53045,2009-01-01T00:00:00.000,2020-08-11T00:00:00.000,,,,,5210-5239,Financial Services,Financial Services,False,False,,,"{'type': 'Point', 'coordinates': [-88.140958039, 43.033808001]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2019-12-31T00:00:00.000,2019-12-31T00:00:00.000,,,,,,False,True,DataSF
1276616-04-211-1124027,1276616-04-211,1124027,Cloud Surfin415 LLC,Cloudsurfin415 LLC,85 Osceola Ln Apt 6,San Francisco,CA,94124,2020-08-11T00:00:00.000,2020-08-11T00:00:00.000,85 Osceola Ln 6 Apt,San Francisco,94124,CA,4400-4599,Retail Trade,Retail Trade,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.382756, 37.731303]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1257827-08-201-1116615,1257827-08-201,1116615,Dmitri Cahci,Air Ac Construction,6008 Starwood Dr,San Jose,CA,95120,2020-08-12T00:00:00.000,2020-08-12T00:00:00.000,Po Box 23067,San Jose,95153,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.876220993, 37.233804002]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1258823-08-201-1117016,1258823-08-201,1117016,Kd Smith Industry LLC,Kd Apparel,1447 Van Dyke Ave,San Francisco,CA,94124,2020-08-12T00:00:00.000,2020-08-12T00:00:00.000,1447 Van Dyke Av Van Dyke Ave,San Francisco,94124,CA,,,,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.389767, 37.727352]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1257898-08-201-1116640,1257898-08-201,1116640,7 Hills Apparel LLC,7 Hills Apparel LLC,537 8th Ave Apt 1,San Francisco,CA,94118,2020-08-13T00:00:00.000,2020-08-13T00:00:00.000,5214f Diamond Heights Blvd,San Francisco,94131,CA,4400-4599,Retail Trade,Retail Trade,False,False,1,Inner Richmond,"{'type': 'Point', 'coordinates': [-122.466573, 37.778229]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1306262-05-221-1117487,1306262-05-221,1117487,Lonsdale Digital Management Inc,"Lonsdale Investment Technology, Inc.",Suite 101,San Francisco,CA,94111,2020-08-14T00:00:00.000,2020-08-14T00:00:00.000,907 S Congress Ave,Austin,78704,TX,5100-5199,Information,Information,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.400085, 37.79686]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1258858-08-201-1117033,1258858-08-201,1117033,Carly Johnson,Woof Pack Adventures,1465 Sonnys Way,Hollister,CA,95023,2020-08-17T00:00:00.000,2020-08-17T00:00:00.000,1465 Sonnys Way,Hollister,95023,CA,,,,False,False,,,"{'type': 'Point', 'coordinates': [-121.348872968, 36.803300989]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,C02,COMMERCIAL DOG WALKER - OWNER,COMMERCIAL DOG WALKER - OWNER,,,False,True,DataSF
1258115-08-201-1116728,1258115-08-201,1116728,Joseph Murphy,Fair Fare Delivery LLC,646 Corbett Ave Apt 602,San Francisco,CA,94114,2020-08-17T00:00:00.000,2020-08-17T00:00:00.000,,,,,4800-4999,Transportation and Warehousing,Transportation and Warehousing,False,False,8,Twin Peaks,"{'type': 'Point', 'coordinates': [-122.443569, 37.756098]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-09-07T00:00:00.000,2022-09-07T00:00:00.000,,,,,,False,True,DataSF
1258100-08-201-1116721,1258100-08-201,1116721,Abdiel A. Mendez-Gonzalez,A&J Computer Repair,235 Richland Ave,San Francisco,CA,94110,2020-08-17T00:00:00.000,2020-08-17T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,9,Bernal Heights,"{'type': 'Point', 'coordinates': [-122.4221175, 37.7361]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-09-26T00:00:00.000,2021-09-26T00:00:00.000,,,,,,False,True,DataSF
1258179-08-201-1116756,1258179-08-201,1116756,B&C Painting & Decorating/Jerry Thompson & Sons Painting Inc.Jv,B&C Painting & Decorating/Jerry Thompson & Sons Inc. Jv,4026 3rd St Ste 301,San Francisco,CA,94124,2020-01-01T00:00:00.000,2020-08-18T00:00:00.000,4026 3rd St Ste 301,San Francisco,94124,CA,2300-2399,Construction,Construction,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.3889165, 37.740834]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,Third Street,False,True,DataSF
1258357-08-201-1116817,1258357-08-201,1116817,Michelle Ruth,Cotton And Tails,1290 20th Ave Apt 201,San Francisco,CA,94122,2020-08-18T00:00:00.000,2020-08-18T00:00:00.000,,,,,4400-4599,Retail Trade,Retail Trade,False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.477994, 37.763784]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-11-14T00:00:00.000,2022-11-14T00:00:00.000,,,,,Outer Irving,False,True,DataSF
1258231-08-201-1116770,1258231-08-201,1116770,Renae Royale,Drippin Paint,1311 Gilman Ave,San Francisco,CA,94124,2020-08-19T00:00:00.000,2020-08-19T00:00:00.000,1311 Gilman Ave,San Francisco,94124,CA,2300-2399,Construction,Construction,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.394195, 37.721358]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1259321-09-201-1084088,1259321-09-201,1084088,Helen Y Chen,Happy Panda Day Care,28 Cambon Dr,San Francisco,CA,94132,2018-02-10T00:00:00.000,2020-08-20T00:00:00.000,235 Flournoy St,San Francisco,94112,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,7,Lakeshore,"{'type': 'Point', 'coordinates': [-122.4748215, 37.718487]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2022-12-30T00:00:00.000,,,,,,False,True,DataSF
1258334-08-201-1102979,1258334-08-201,1102979,Jonah Goldstein,Aroy Thai,2 Marina Blvd,San Francisco,CA,94123,2019-06-10T00:00:00.000,2020-08-20T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,2,Marina,"{'type': 'Point', 'coordinates': [-122.4319545, 37.805508]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2023-06-23T00:00:00.000,2023-06-23T00:00:00.000,H79,MOBILE FOOD FACILITY 5,MOBILE FOOD FACILITY 5,,,False,True,DataSF
1258341-08-201-1058654,1258341-08-201,1058654,Side Inc,Pacific Plains Realty,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,2020-08-20T00:00:00.000,580 4th St,San Francisco,94107,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.396967, 37.778499]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1258309-08-201-1116804,1258309-08-201,1116804,Muhammad Rubin Salem,Same Day Air Conditioning & Heating,3334 Arden Rd,Hayward,CA,94545,2020-08-19T00:00:00.000,2020-08-20T00:00:00.000,,,,,,,,False,False,,,"{'type': 'Point', 'coordinates': [-122.105794028, 37.619529002]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-08-19T00:00:00.000,2020-08-19T00:00:00.000,,,,,,False,True,DataSF
1258343-08-201-1058654,1258343-08-201,1058654,Side Inc,Caimeiju,580 4th St,San Francisco,CA,94107,2016-09-01T00:00:00.000,2020-08-20T00:00:00.000,580 4th St,San Francisco,94107,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.396967, 37.778499]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1258382-08-201-1116829,1258382-08-201,1116829,"Procore Technologies, Inc.","Procore Technologies, Inc",6309 Carpinteria Ave,Capinteria,CA,93013,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-119.491527965, 34.383664981]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,,,,,False,True,DataSF
1262198-10-201-1118323,1262198-10-201,1118323,Aisha Flenoid,Aim High Catering,820 Laguna St Apt F,San Francisco,CA,94102,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,5,Western Addition,"{'type': 'Point', 'coordinates': [-122.426559, 37.778598]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,,,,,False,True,DataSF
1258415-08-201-1116842,1258415-08-201,1116842,Aisha Flenoid,Aim High,820 820 Laguna St Apt F,San Francisco,CA,94102,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,5,Western Addition,"{'type': 'Point', 'coordinates': [-122.426559, 37.778598]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1261463-10-201-1118034,1261463-10-201,1118034,Aisha Flenoid,Aim High Catering,820 Laguna St Apt F,San Francisco,CA,94102,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,5,Western Addition,"{'type': 'Point', 'coordinates': [-122.426559, 37.778598]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,,,,,False,True,DataSF
1258447-08-201-1116857,1258447-08-201,1116857,Robert Stern,Bay Area Data Solutions,1293 38th Ave,San Francisco,CA,94122,2020-08-23T00:00:00.000,2020-08-23T00:00:00.000,,,,,,,,False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.4976545, 37.762947]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2023-08-01T00:00:00.000,2023-08-01T00:00:00.000,,,,,,False,True,DataSF
1258769-08-201-1117000,1258769-08-201,1117000,"Colony Landscape & Maintenance, Inc","Colony Landscape & Maintenance, Inc",4911 Spreckles Ave,Alviso,CA,95002,2020-08-24T00:00:00.000,2020-08-24T00:00:00.000,Po Box 940,Alviso,95002,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.966852486, 37.432863716]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1275558-04-211-1123664,1275558-04-211,1123664,"Sword Health Technologies, Inc","Sword Health Technologies, Inc.",Jersey St,San Francisco,CA,94114,2020-08-24T00:00:00.000,2020-08-24T00:00:00.000,13937 S Sprague Ln Ste 100,Draper,84020,UT,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,8,Noe Valley,"{'type': 'Point', 'coordinates': [-122.43176, 37.75063]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1258644-08-201-1116942,1258644-08-201,1116942,Andrew Chen,Dataphone,Bryant St,San Francisco,CA,94110,2020-08-25T00:00:00.000,2020-08-25T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.41043, 37.764755]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1259231-09-201-1117179,1259231-09-201,1117179,Cryptoforensics Technologies Corporation,Cryptoforensics Technologies Corporation,50 California St Ste 1500,San Francisco,CA,94111,2020-08-25T00:00:00.000,2020-08-25T00:00:00.000,756 Begonia Dr,San Leandro,94578,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.397363, 37.79406]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1258662-08-201-1116951,1258662-08-201,1116951,Francisco J Magana,Master Cleaning & Maintenance S.,St St Apt 305,San Francisco,CA,94107,2020-08-26T00:00:00.000,2020-08-26T00:00:00.000,,,,,,,,False,False,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.398155, 37.75905]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1258763-08-201-1116996,1258763-08-201,1116996,Roy Amador,Autodetails A&R,311 Price St 2,Daly City,CA,94014,2020-08-27T00:00:00.000,2020-08-27T00:00:00.000,,,,,,,,False,False,,,"{'type': 'Point', 'coordinates': [-122.462526989, 37.693192017]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1258767-08-201-1116998,1258767-08-201,1116998,Infusion Pump Repair Corp,Infusion Pump Repair Corp,18 Technology Dr Ste 133,Irvine,CA,92618,2020-08-27T00:00:00.000,2020-08-27T00:00:00.000,,,,,4200-4299 5400-5499,Multiple,"Wholesale Trade; Professional, Scientific, and Technical Services",False,False,,,"{'type': 'Point', 'coordinates': [-117.737145004, 33.651560011]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-08-27T00:00:00.000,2020-08-27T00:00:00.000,,,,,,False,True,DataSF
1258815-08-201-1117011,1258815-08-201,1117011,Liquivision Technology,Liquivision Technology Inc,711 Market St,Klamath Falls,OR,97601,2020-08-28T00:00:00.000,2020-08-28T00:00:00.000,,,,,,,,False,False,,,"{'type': 'Point', 'coordinates': [-121.773781982, 42.222251013]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-01-22T00:00:00.000,2021-01-22T00:00:00.000,,,,,,False,True,DataSF
1259008-08-201-1077637,1259008-08-201,1077637,Gainfully Inc,Gainfully Inc,548 Market St 58818,San Francisco,CA,94104,2017-10-01T00:00:00.000,2020-08-28T00:00:00.000,,,,,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.399839596, 37.790594988]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-30T00:00:00.000,2024-06-30T00:00:00.000,,,,***Administratively Closed,,False,True,DataSF
1258878-08-201-1117035,1258878-08-201,1117035,Kaizen Collectives,Kaizen Collectives,1417 Taraval St,San Francisco,CA,94116,2020-08-28T00:00:00.000,2020-08-29T00:00:00.000,1417 Taraval St,San Francisco,94116,CA,5400-5499 7100-7199,Multiple,"Professional, Scientific, and Technical Services; Arts, Entertainment, and Recreation",False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.4813915, 37.742697]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1300244-03-221-1133200,1300244-03-221,1133200,Vial Health Technology Inc,Vial Health Technology Inc.,1050 Battery St Ste 150,San Francisco,CA,94111,2020-08-30T00:00:00.000,2020-08-30T00:00:00.000,1050 Battery St Ste 150,San Francisco,94111,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.401332, 37.80117]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1258910-08-201-1117049,1258910-08-201,1117049,Cool Painting Inc,Cool Painting Inc,14262 Dollittle Drive,San Leandro,CA,94577,2010-11-15T00:00:00.000,2020-08-30T00:00:00.000,14262 Doolittle Dr,San Leandro,94577,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.173590968, 37.695789988]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1259132-09-201-1102912,1259132-09-201,1102912,Brian Rantz,Live Fast Liaison,3181 Mission St Apt A,San Francisco,CA,94110,2019-06-06T00:00:00.000,2020-08-31T00:00:00.000,,,,,,,,False,False,9,Bernal Heights,"{'type': 'Point', 'coordinates': [-122.4193545, 37.745946]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-06-20T00:00:00.000,2020-06-20T00:00:00.000,,,,,Mission Street,False,True,DataSF
1259007-08-201-1109540,1259007-08-201,1109540,"Avail Bio, Inc.",Avail Bio,599 3rd St Apt 305,San Francisco,CA,94107,2019-05-01T00:00:00.000,2020-08-31T00:00:00.000,,,,,3100-3399,Manufacturing,Manufacturing,False,False,6,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.394366981, 37.780175231]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-06-01T00:00:00.000,2024-06-01T00:00:00.000,,,,,,False,True,DataSF
1259015-08-201-1081755,1259015-08-201,1081755,Michael Bazzoli,Off To Adventure Dog Walking,1032 Irving St 903,San Francisco,CA,94122,2018-01-02T00:00:00.000,2020-08-31T00:00:00.000,0000 Undeliverable Mail,San Francisco,99999,CA,,,,False,False,7,Inner Sunset,"{'type': 'Point', 'coordinates': [-122.469147, 37.764171]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,C02,COMMERCIAL DOG WALKER - OWNER,COMMERCIAL DOG WALKER - OWNER,,,False,True,DataSF
1259393-09-201-1117235,1259393-09-201,1117235,Armbrus Tech LLC,Armbrus Tech LLC,652 South Van Ness Ave,San Francisco,CA,94110,2020-08-31T00:00:00.000,2020-08-31T00:00:00.000,,,,,,,,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.4176175, 37.762713]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2020-10-31T00:00:00.000,2020-10-31T00:00:00.000,,,,,,False,True,DataSF
1259624-09-201-1117321,1259624-09-201,1117321,"Kumo Cloud Solutions, Inc","Kumo Cloud Solutions, Inc.",9580 Research Dr,Irvine,CA,92618,2020-09-01T00:00:00.000,2020-09-01T00:00:00.000,,,,,2200-2299,Utilities,Utilities,False,False,,,"{'type': 'Point', 'coordinates': [-117.733119008, 33.634236]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2024-08-09T00:00:00.000,2024-08-09T00:00:00.000,,,,,,False,True,DataSF
1259469-09-201-1117265,1259469-09-201,1117265,Green Solutions Maintenance LLC,Green Solutions Maintenance LLC,111 Sweeny St,San Francisco,CA,94134,2020-09-01T00:00:00.000,2020-09-01T00:00:00.000,111 Sweeny St,San Francisco,94134,CA,,,,False,False,9,Portola,"{'type': 'Point', 'coordinates': [-122.4075465, 37.732887]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1259501-09-201-1117278,1259501-09-201,1117278,"Sparkling Clean Pro, LLC",Natural Maidens,2628 Geary Blvd,San Francisco,CA,94118,2020-09-01T00:00:00.000,2020-09-01T00:00:00.000,113 10th St,San Francisco,94103,CA,8100-8139,Certain Services,Certain Services,False,False,2,Presidio Heights,"{'type': 'Point', 'coordinates': [-122.446446819, 37.782538082]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2021-08-01T00:00:00.000,,,,,,False,True,DataSF
1333589-05-231-0477930,1333589-05-231,0477930,Grail Partners LLC,Grail Partners L0lc,2 Embarcadero Ctr Fl 8,San Francisco,CA,94111,2013-01-01T00:00:00.000,2020-09-01T00:00:00.000,0000 Undeliverable Mail,San Francisco,99999,CA,,,,False,False,6,Mission Bay,"{'type': 'Point', 'coordinates': [-122.388205588, 37.781832368]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,,,,,,False,True,DataSF
1259887-09-201-1117424,1259887-09-201,1117424,Elaine Yee,Elaine Yee Consulting,35 Pacheco St,San Francisco,CA,94116,2020-09-01T00:00:00.000,2020-09-01T00:00:00.000,,,,,5600-5699,Administrative and Support Services,Administrative and Support Services,False,False,7,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.4613485, 37.745154]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2021-12-31T00:00:00.000,2021-12-31T00:00:00.000,,,,,,False,True,DataSF
1263303-11-201-1118753,1263303-11-201,1118753,Include Ai Inc,Include Ai Inc,333 Bryant St Fl Third,San Francisco,CA,94107,2020-09-01T00:00:00.000,2020-09-01T00:00:00.000,,,,,5100-5199,Information,Information,False,False,6,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.392195658, 37.784133744]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,2022-12-31T00:00:00.000,2021-01-31T00:00:00.000,,,,,,False,True,DataSF
