uniqueid,ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,location_start_date,mailing_address_1,mail_city,mail_zipcode,mail_state,naic_code,naic_code_description,naics_code_descriptions_list,parking_tax,transient_occupancy_tax,supervisor_district,neighborhoods_analysis_boundaries,location,data_as_of,data_loaded_at,business_corridor,location_end_date,dba_end_date
1376415-12-241-1164690,1376415-12-241,1164690,Fmk Construction Inc,Fmk Construction Inc,1366 Doolittle Dr Ste 2,San Leandro,CA,94577,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,,,,,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.185150032, 37.715044016]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2025-01-01T00:00:00.000,2025-01-01T00:00:00.000
1373492-10-241-1163421,1373492-10-241,1163421,Velora Cafe Inc,Velora Cafe Inc,1317 Haight St,San Francisco,CA,94117,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,,,,,7220-7229,Food Services,Food Services,False,False,5,Haight Ashbury,"{'type': 'Point', 'coordinates': [-122.443947, 37.770264]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000
1373680-10-241-1163496,1373680-10-241,1163496,Haas Impact International Partners LLC,Haas Impact International Partners LLC,548 Market St #856028,San Francisco,CA,94104,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,548 Market St,San Francisco,94104,CA,5210-5239 5400-5499 6100-6299,Multiple,"Financial Services; Professional, Scientific, and Technical Services; Private Education and Health Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4007965, 37.790064]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373470-10-241-1163412,1373470-10-241,1163412,Nita Riccardi,Waging Peace,239 Duboce Ave Apt B,San Francisco,CA,94103,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,850 S Van Ness Ave S Bldg 45,San Francisco,94110,CA,7100-7199,"Arts, Entertainment, and Recreation","Arts, Entertainment, and Recreation",False,False,8,Mission,"{'type': 'Point', 'coordinates': [-122.425245, 37.769463]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373562-10-241-1163450,1373562-10-241,1163450,Dynamic Motors Inc,West Wind Automotive,351 Valencia St # 351,San Francisco,CA,94103,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,351 Valencia St,San Francisco,94103,CA,,,,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.421807, 37.767294]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373913-11-241-1163600,1373913-11-241,1163600,Vp Rafael Services LLC,Vp Rafael Services LLC,39 Rolph St,San Francisco,CA,94112,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,39 Rolph St,San Francisco,94112,CA,,,,False,False,11,Excelsior,"{'type': 'Point', 'coordinates': [-122.440671, 37.715598]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373460-10-241-1163408,1373460-10-241,1163408,"Acosta Construction Services, LLC","Acosta Construction Services, LLC",414 Jefferson St,Watsonville,CA,95076,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,414 Jefferson St,Watsonville,95076,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.759421016, 36.920073012]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373515-10-241-1163430,1373515-10-241,1163430,1010 Market LLC,1010 Market LLC,1010 Market St,San Francisco,CA,94102,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,1067 Market St Unit 1003,San Francisco,94103,CA,4400-4599,Retail Trade,Retail Trade,False,False,5,Tenderloin,"{'type': 'Point', 'coordinates': [-122.4110025, 37.782045]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Central Market,,
1373443-10-241-1163400,1373443-10-241,1163400,Beauty Science LLC,Beauty Science,2250 Union St Rm 301,San Francisco,CA,94123,2024-10-27T00:00:00.000,2024-10-27T00:00:00.000,2250 Union St Rm 301,San Francisco,94123,CA,8100-8139,Certain Services,Certain Services,False,False,2,Marina,"{'type': 'Point', 'coordinates': [-122.436405, 37.797264]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Union Street,,
1373478-10-241-1163415,1373478-10-241,1163415,Pitcherperfect Baseball Academy,Pitcherperfect Baseball Academy,3933 Kirkham St,San Francisco,CA,94122,2024-10-27T00:00:00.000,2024-10-27T00:00:00.000,3933 Kirkham Str Kirkham St,San Francisco,94122,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.503167, 37.758429]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373427-10-241-1163392,1373427-10-241,1163392,Daily Accounting Services,Daily Accounting Services,1135 Taraval St,San Francisco,CA,94116,2024-10-26T00:00:00.000,2024-10-26T00:00:00.000,1135 Taraval St,San Francisco,94116,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,4,Sunset/Parkside,"{'type': 'Point', 'coordinates': [-122.4782865, 37.742832]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373425-10-241-1163391,1373425-10-241,1163391,Olestra Leskel,Suchaprice,1911 Eddy St Apt 3,San Francisco,CA,94115,2024-10-26T00:00:00.000,2024-10-26T00:00:00.000,1911 Eddy St Apt 3,San Francisco,94115,CA,4400-4599,Retail Trade,Retail Trade,False,False,5,Western Addition,"{'type': 'Point', 'coordinates': [-122.4392895, 37.7802]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373416-10-241-1163387,1373416-10-241,1163387,Adan Arteaga,Cosmetologist,11 Tillman Pl Fl 5,San Francisco,CA,94108,2024-10-26T00:00:00.000,2024-10-26T00:00:00.000,363 6th St Apt 601,San Francisco,94103,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.405709806, 37.789302964]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373435-10-241-1163396,1373435-10-241,1163396,Maritime SF,Maritime SF,417 Stockton St,San Francisco,CA,94108,2024-10-26T00:00:00.000,2024-10-26T00:00:00.000,2750 Pineridge Pl,La Crescenta Montrose,91214,CA,7220-7229,Food Services,Food Services,False,False,3,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.4074025, 37.789803]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1377072-12-241-1164984,1377072-12-241,1164984,Mozarc Medical Holding LLC,Mozarc Medical Us LLC,710 Medtronic Park,Minneapolis,MN,55432,2024-10-26T00:00:00.000,2024-10-26T00:00:00.000,710 Medtronic Park,Minneapolis,55432,MN,4400-4599,Retail Trade,Retail Trade,False,False,,,"{'type': 'Point', 'coordinates': [-93.251435921, 45.069563531]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373433-10-241-1163395,1373433-10-241,1163395,Remora Creative LLC,Remora Creative LLC,18 Clement St Apt 9,San Francisco,CA,94118,2024-10-26T00:00:00.000,2024-10-26T00:00:00.000,18 Clement St Apt 9,San Francisco,94118,CA,4400-4599,Retail Trade,Retail Trade,False,False,1,Inner Richmond,"{'type': 'Point', 'coordinates': [-122.459499, 37.783404]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1374561-11-241-1163395,1374561-11-241,1163395,Remora Creative LLC,Quipbelly,18 Clement St Apt 9,San Francisco,CA,94118,2024-10-26T00:00:00.000,2024-11-12T00:00:00.000,18 Clement St Apt 9,San Francisco,94118,CA,4400-4599,Retail Trade,Retail Trade,False,False,1,Inner Richmond,"{'type': 'Point', 'coordinates': [-122.459499, 37.783404]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373338-10-241-1163353,1373338-10-241,1163353,U.S Fire Protection Contractors Inc.,U.S Fire Protection Contractors Inc.,1430 Taper Ct,San Jose,CA,95122,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1430 Taper Ct,San Jose,95122,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-121.836666959, 37.323104002]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373387-10-241-1163376,1373387-10-241,1163376,"Midnite Theories, LLC",Midnite Theories,1243 Vallejo St,San Francisco,CA,94109,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1215 Polk St,San Francisco,94109,CA,4400-4599,Retail Trade,Retail Trade,False,False,3,Russian Hill,"{'type': 'Point', 'coordinates': [-122.417712, 37.797174]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2025-01-08T00:00:00.000,
1373385-10-241-1163373,1373385-10-241,1163373,"So Does Nails, Inc","So Does Nails, Inc",500 Folsom St Unit 350,San Francisco,CA,94105,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,500 Folsom St Unit 3505,San Francisco,94105,CA,4400-4599,Retail Trade,Retail Trade,False,False,6,Financial District/South Beach,"{'type': 'Point', 'coordinates': [-122.394601005, 37.787256339]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373472-10-241-1163413,1373472-10-241,1163413,Steven Beverly,Ctrl Alt Deluxe,475 Dolores St Apt 2,San Francisco,CA,94110,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,475 Dolores St Apt 2,San Francisco,94110,CA,4200-4299 7100-7199,Multiple,"Wholesale Trade; Arts, Entertainment, and Recreation",False,False,8,Mission,"{'type': 'Point', 'coordinates': [-122.4257445, 37.761849]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373328-10-241-1163348,1373328-10-241,1163348,Alisha Alexander,Punk Majesty,1124 Sutter St,San Francisco,CA,94109,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,447 Sutter St Ste 405,San Francisco,94108,CA,4400-4599,Retail Trade,Retail Trade,False,False,3,Nob Hill,"{'type': 'Point', 'coordinates': [-122.41894414, 37.787935765]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373383-10-241-1163371,1373383-10-241,1163371,Teddy Pinto,Perfect Home Handyman Services,1053 El Camino Real Apt B,Burlingame,CA,94010,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1053 El Camino Real Apt B,Burlingame,94010,CA,8100-8139,Certain Services,Certain Services,False,False,,,"{'type': 'Point', 'coordinates': [-122.364000987, 37.582628009]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-10-25T00:00:00.000,
1373898-11-241-1163377,1373898-11-241,1163377,Df Craftsmen LLC,Mr. Handyman Serving San Francisco,300 Berry St Unit 115,San Francisco,CA,94158,2024-10-25T00:00:00.000,2024-11-01T00:00:00.000,300 Berry St Unit 115,San Francisco,94158,CA,2300-2399,Construction,Construction,False,False,6,Mission Bay,"{'type': 'Point', 'coordinates': [-122.3959725, 37.774008]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2025-01-02T00:00:00.000,
1373399-10-241-1163380,1373399-10-241,1163380,"Michael E Gutierrez, General Contractor","Michael E Gutierrez, General Contractor",171 Darby Pl Apt 6,San Bruno,CA,94066,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,171 Darby Pl Apt 6,San Bruno,94066,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.429345968, 37.60579999]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1375772-12-241-1163383,1375772-12-241,1163383,Stellata LLC,Inga Johnson,335 Pennsylvania Ave,San Francisco,CA,94107,2024-10-25T00:00:00.000,2024-12-03T00:00:00.000,9179 Tarn Cir,Truckee,96161,CA,5300-5399,Real Estate and Rental and Leasing Services,Real Estate and Rental and Leasing Services,False,True,10,Potrero Hill,"{'type': 'Point', 'coordinates': [-122.3933715, 37.76211]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373594-10-241-1163467,1373594-10-241,1163467,Rodolfo Herrera,Hp Mechanical,147 Marietta Dr Dr,San Francisco,CA,94127,2024-10-25T00:00:00.000,2024-10-29T00:00:00.000,1544 Heather Dr,Santa Rosa,95401,CA,2300-2399,Construction,Construction,False,False,7,West of Twin Peaks,"{'type': 'Point', 'coordinates': [-122.447349, 37.74069]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373949-11-241-1163616,1373949-11-241,1163616,Carino Kitchen Corp,Panchita's At Mid Market,1200 Market St Unit K20,San Francisco,CA,94102,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,4905 Mission St Apt A,San Francisco,94112,CA,7220-7229,Food Services,Food Services,False,False,6,Tenderloin,"{'type': 'Point', 'coordinates': [-122.415291, 37.778652]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Central Market,,
1373389-10-241-1163377,1373389-10-241,1163377,Df Craftsmen LLC,"Mr. Handyman Serving San Francisco, Mission And Soma",300 Berry St Unit 115,San Francisco,CA,94158,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,300 Berry St Unit 115,San Francisco,94158,CA,2300-2399,Construction,Construction,False,False,6,Mission Bay,"{'type': 'Point', 'coordinates': [-122.3959725, 37.774008]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-11-01T00:00:00.000,
1373977-11-241-1163630,1373977-11-241,1163630,Sigma Solutions Inc.,Sigma Solutions Inc.,136 Noriega St,San Francisco,CA,94122,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,136 Noriega St,San Francisco,94122,CA,5400-5499,"Professional, Scientific, and Technical Services","Professional, Scientific, and Technical Services",False,False,7,Inner Sunset,"{'type': 'Point', 'coordinates': [-122.465313, 37.754955]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373334-10-241-1163351,1373334-10-241,1163351,North Bay Hauling Inc,North Bay Hauling Inc,1251 Thomas Ave,San Francisco,CA,94124,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1251 Thomas Ave,San Francisco,94124,CA,,,,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.38497, 37.726353]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373363-10-241-1163364,1373363-10-241,1163364,Stoic Technologies Corporation,Stoic Tech,6421 Dorset Ln,Solon,OH,44139,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,,,,,5100-5199 5400-5499,Multiple,"Information; Professional, Scientific, and Technical Services",False,False,,,"{'type': 'Point', 'coordinates': [-81.395027014, 41.38420302]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000
1377804-01-251-1163376,1377804-01-251,1163376,"Midnite Theories, LLC","Midnite Theories, LLC",1215 Polk St,San Francisco,CA,94109,2024-10-25T00:00:00.000,2025-01-08T00:00:00.000,1215 Polk St,San Francisco,94109,CA,4400-4599,Retail Trade,Retail Trade,False,False,3,Nob Hill,"{'type': 'Point', 'coordinates': [-122.420403, 37.787985]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Lower Polk,,
1373336-10-241-1163352,1373336-10-241,1163352,Nohelio H Castanon Lopez,Phone & Computer Repair 23rd,2708 Mission St,San Francisco,CA,94110,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,351 Brighton Ave Apt 231,San Francisco,94112,CA,8100-8139,Certain Services,Certain Services,False,False,9,Mission,"{'type': 'Point', 'coordinates': [-122.4188955, 37.753614]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373348-10-241-1163357,1373348-10-241,1163357,Parkview Market LLC,Parkview Market,501-503 Frederick St,San Francisco,CA,94117,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,514 Grand Ave Apt 14,South San Francisco,94080,CA,4400-4599,Retail Trade,Retail Trade,False,False,8,Inner Sunset,"{'type': 'Point', 'coordinates': [-122.4531765, 37.766241]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373378-10-241-1163370,1373378-10-241,1163370,Jon Lagomarsino & Maria Beale,Last Place Vintage,4083 24th St #460061,San Francisco,CA,94146,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,4083 24th St #460061,San Francisco,94146,CA,4400-4599,Retail Trade,Retail Trade,False,False,8,Noe Valley,"{'type': 'Point', 'coordinates': [-122.433591989, 37.751082009]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,24th St,,
1373610-10-241-1163473,1373610-10-241,1163473,Gbr Roofing,Gbr Roofing,1415 Oakland Blvd Ste 102,Walnut Creek,CA,94596,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1415 Oakland Blvd Ste 102,Walnut Creek,94596,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.06999098, 37.898692981]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1381155-02-251-1163377,1381155-02-251,1163377,Df Craftsmen LLC,Mr. Handyman Serving San Francisco Mission And Soma,350 Townsend St Ste 406,San Francisco,CA,94107,2024-10-25T00:00:00.000,2025-01-02T00:00:00.000,300 Berry St Unit 115,San Francisco,94158,CA,2300-2399,Construction,Construction,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.396517, 37.776276]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373332-10-241-1163350,1373332-10-241,1163350,R&R Metal Fabrication,R&R Metal Fabrication,1029 American St,San Carlos,CA,94070,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1029 American St,San Carlos,94070,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.246916025, 37.498710993]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373896-11-241-1163377,1373896-11-241,1163377,Df Craftsmen LLC,Mr. Handyman,300 Berry St Unit 115,San Francisco,CA,94158,2024-10-25T00:00:00.000,2024-11-01T00:00:00.000,300 Berry St Unit 115,San Francisco,94158,CA,2300-2399,Construction,Construction,False,False,6,Mission Bay,"{'type': 'Point', 'coordinates': [-122.3959725, 37.774008]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-11-01T00:00:00.000,
1373409-10-241-1163384,1373409-10-241,1163384,Reliance Abatement Inc,Reliance Construction,1080 Wentworth St,Mountain View,CA,94043,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1080 Wentworth St,Mountain View,94043,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.084801971, 37.399133019]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373380-10-241-1163371,1373380-10-241,1163371,Teddy Pinto,1053 El Camino Real Apt B Burlingame Ca,1053 El Camino Real Apt B,Burlingame,CA,94010,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1053 El Camino Real Apt B,Burlingame,94010,CA,8100-8139,Certain Services,Certain Services,False,False,,,"{'type': 'Point', 'coordinates': [-122.364000987, 37.582628009]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,2024-10-25T00:00:00.000,
1373392-10-241-1163378,1373392-10-241,1163378,Gm Elite Tile & Stone Installation,Gm Elite Tile & Stone Installation,2010 Keith St,San Francisco,CA,94124,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,2010 Keith St,San Francisco,94124,CA,2300-2399,Construction,Construction,False,False,10,Bayview Hunters Point,"{'type': 'Point', 'coordinates': [-122.3904015, 37.728531]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373628-10-241-1163481,1373628-10-241,1163481,Bayworks Construction Inc.,Bayworks Construction,1204 El Camino Real,Hillsborough,CA,94010,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,1204 El Camino Real,Hillsborough,94010,CA,2300-2399,Construction,Construction,False,False,,,"{'type': 'Point', 'coordinates': [-122.366486975, 37.584627009]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373689-10-241-1163500,1373689-10-241,1163500,Robert Pavese,Robert Pavese,345 Twinpeaks Blvd,San Francisco,CA,94114,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,345 Twin Peaks Blvd,San Francisco,94114,CA,7210-7219,Accommodations,Accommodations,False,False,8,Castro/Upper Market,"{'type': 'Point', 'coordinates': [-122.447205, 37.757133]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
1373371-10-241-1163367,1373371-10-241,1163367,Mocha Brothers Inc.,Finjan Qahwa,3188 Mission St,San Francisco,CA,94110,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,3188 Mission St,San Francisco,94110,CA,7220-7229,Food Services,Food Services,False,False,9,Bernal Heights,"{'type': 'Point', 'coordinates': [-122.419845, 37.746171]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,Mission Street,,
1373345-10-241-1163356,1373345-10-241,1163356,Professional Human Mt LLC,Professional Human Mt LLC,862 Folsom St Ste 4,San Francisco,CA,94107,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,862 Folsom St Ste 4,San Francisco,94107,CA,6100-6299,Private Education and Health Services,Private Education and Health Services,False,False,6,South of Market,"{'type': 'Point', 'coordinates': [-122.4027945, 37.781064]}",2025-03-09T00:00:00.000,2025-03-09T04:12:33.000,,,
